Sectores de actividad CNAE 2009;Componentes del coste;Periodo;Total
Construcción;Coste por cotizaciones obligatorias;2014T3;670,61
Construcción;Coste por cotizaciones obligatorias;2014T2;674,49
Construcción;Coste por cotizaciones obligatorias;2014T1;665,61
Construcción;Coste por cotizaciones obligatorias;2013T4;649,19
Construcción;Coste por cotizaciones obligatorias;2013T3;649,36
Construcción;Coste por cotizaciones obligatorias;2013T2;656,33
Construcción;Coste por cotizaciones obligatorias;2013T1;651,37
Construcción;Coste por cotizaciones obligatorias;2012T4;642,84
Construcción;Coste por cotizaciones obligatorias;2012T3;643,54
Construcción;Coste por cotizaciones obligatorias;2012T2;640,19
Construcción;Coste por cotizaciones obligatorias;2012T1;645,71
Construcción;Coste por cotizaciones obligatorias;2011T4;633,07
Construcción;Coste por cotizaciones obligatorias;2011T3;639,12
Construcción;Coste por cotizaciones obligatorias;2011T2;634,59
Construcción;Coste por cotizaciones obligatorias;2011T1;631,72
Construcción;Coste por cotizaciones obligatorias;2010T4;622,75
Construcción;Coste por cotizaciones obligatorias;2010T3;628,19
Construcción;Coste por cotizaciones obligatorias;2010T2;625,16
Construcción;Coste por cotizaciones obligatorias;2010T1;623,01
Construcción;Coste por cotizaciones obligatorias;2009T4;618,14
Construcción;Coste por cotizaciones obligatorias;2009T3;620,73
Construcción;Coste por cotizaciones obligatorias;2009T2;617,89
Construcción;Coste por cotizaciones obligatorias;2009T1;611,72
Construcción;Coste por cotizaciones obligatorias;2008T4;604,23
Construcción;Coste por cotizaciones obligatorias;2008T3;600,96
Construcción;Coste por cotizaciones obligatorias;2008T2;599,44
Construcción;Coste por cotizaciones obligatorias;2008T1;585,78
Construcción;Coste por contingencias comunes;2024T4;523,83
Construcción;Coste por contingencias comunes;2024T3;520,12
Construcción;Coste por contingencias comunes;2024T2;520,21
Construcción;Coste por contingencias comunes;2024T1;512,37
Construcción;Coste por contingencias comunes;2023T4;506,38
Construcción;Coste por contingencias comunes;2023T3;500,28
Construcción;Coste por contingencias comunes;2023T2;499,15
Construcción;Coste por contingencias comunes;2023T1;492,19
Construcción;Coste por contingencias comunes;2022T4;484,63
Construcción;Coste por contingencias comunes;2022T3;477,08
Construcción;Coste por contingencias comunes;2022T2;472,7
Construcción;Coste por contingencias comunes;2022T1;468,39
Construcción;Coste por contingencias comunes;2021T4;464,22
Construcción;Coste por contingencias comunes;2021T3;463,99
Construcción;Coste por contingencias comunes;2021T2;461,94
Construcción;Coste por contingencias comunes;2021T1;458,27
Construcción;Coste por contingencias comunes;2020T4;458,4
Construcción;Coste por contingencias comunes;2020T3;441,44
Construcción;Coste por contingencias comunes;2020T2;417,64
Construcción;Coste por contingencias comunes;2020T1;446,68
Construcción;Coste por contingencias comunes;2019T4;450,03
Construcción;Coste por contingencias comunes;2019T3;447,42
Construcción;Coste por contingencias comunes;2019T2;442,68
Construcción;Coste por contingencias comunes;2019T1;441,93
Construcción;Coste por contingencias comunes;2018T4;440,36
Construcción;Coste por contingencias comunes;2018T3;438,35
Construcción;Coste por contingencias comunes;2018T2;436,24
Construcción;Coste por contingencias comunes;2018T1;432,04
Construcción;Coste por contingencias comunes;2017T4;432,55
Construcción;Coste por contingencias comunes;2017T3;430,33
Construcción;Coste por contingencias comunes;2017T2;432,36
Construcción;Coste por contingencias comunes;2017T1;429,49
Construcción;Coste por contingencias comunes;2016T4;429,8
Construcción;Coste por contingencias comunes;2016T3;429,64
Construcción;Coste por contingencias comunes;2016T2;433,27
Construcción;Coste por contingencias comunes;2016T1;428,98
Construcción;Coste por contingencias comunes;2015T4;434,91
Construcción;Coste por contingencias comunes;2015T3;434,07
Construcción;Coste por contingencias comunes;2015T2;436,28
Construcción;Coste por contingencias comunes;2015T1;435
Construcción;Coste por contingencias comunes;2014T4;435,18
Construcción;Coste por contingencias comunes;2014T3;433,84
Construcción;Coste por contingencias comunes;2014T2;436,69
Construcción;Coste por contingencias comunes;2014T1;431,53
Construcción;Coste por contingencias comunes;2013T4;420,04
Construcción;Coste por contingencias comunes;2013T3;420,64
Construcción;Coste por contingencias comunes;2013T2;426,1
Construcción;Coste por contingencias comunes;2013T1;423,19
Construcción;Coste por contingencias comunes;2012T4;416,26
Construcción;Coste por contingencias comunes;2012T3;416,73
Construcción;Coste por contingencias comunes;2012T2;414,89
Construcción;Coste por contingencias comunes;2012T1;417,52
Construcción;Coste por contingencias comunes;2011T4;410,47
Construcción;Coste por contingencias comunes;2011T3;414,14
Construcción;Coste por contingencias comunes;2011T2;410,16
Construcción;Coste por contingencias comunes;2011T1;408,57
Construcción;Coste por contingencias comunes;2010T4;402,42
Construcción;Coste por contingencias comunes;2010T3;405,87
Construcción;Coste por contingencias comunes;2010T2;403,23
Construcción;Coste por contingencias comunes;2010T1;402,52
Construcción;Coste por contingencias comunes;2009T4;400,15
Construcción;Coste por contingencias comunes;2009T3;401,94
Construcción;Coste por contingencias comunes;2009T2;399,13
Construcción;Coste por contingencias comunes;2009T1;395,05
Construcción;Coste por contingencias comunes;2008T4;387,44
Construcción;Coste por contingencias comunes;2008T3;383,87
Construcción;Coste por contingencias comunes;2008T2;381,39
Construcción;Coste por contingencias comunes;2008T1;373,42
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2024T4;157,76
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2024T3;156,67
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2024T2;157,06
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2024T1;154,54
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2023T4;152,74
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2023T3;150,85
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2023T2;150,71
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2023T1;148,62
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2022T4;146,67
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2022T3;144,98
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2022T2;145,26
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2022T1;145,47
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2021T4;144,83
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2021T3;145,62
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2021T2;144,95
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2021T1;143,35
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2020T4;143,77
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2020T3;139,05
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2020T2;130,75
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2020T1;140,86
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2019T4;142,44
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2019T3;141,79
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2019T2;140,13
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2019T1;139,77
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2018T4;139,29
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2018T3;138,95
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2018T2;138,43
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2018T1;136,67
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2017T4;137,05
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2017T3;136,26
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2017T2;136,65
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2017T1;135,35
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2016T4;135,71
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2016T3;135,59
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2016T2;136,35
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2016T1;134,69
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2015T4;136,79
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2015T3;136,32
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2015T2;137,27
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2015T1;136,34
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2014T4;136,5
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2014T3;135,94
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2014T2;136,52
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2014T1;134,56
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2013T4;131,89
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2013T3;132,12
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2013T2;133,22
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2013T1;131,96
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2012T4;130,49
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2012T3;130,81
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2012T2;130,04
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2012T1;130,95
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2011T4;128,43
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2011T3;129,43
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2011T2;128,99
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2011T1;128,34
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2010T4;126,81
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2010T3;128,28
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2010T2;127,78
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2010T1;127,33
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2009T4;126,15
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2009T3;126,54
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2009T2;126,35
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2009T1;125,2
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2008T4;123,26
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2008T3;123,04
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2008T2;124,15
Construcción;Coste por desempleo,  Fogasa y F. Profesional;2008T1;121,42
Construcción;Coste por otras cotizaciones sociales obligatorias;2024T4;153,08
Construcción;Coste por otras cotizaciones sociales obligatorias;2024T3;151,29
Construcción;Coste por otras cotizaciones sociales obligatorias;2024T2;152,22
Construcción;Coste por otras cotizaciones sociales obligatorias;2024T1;149,2
Construcción;Coste por otras cotizaciones sociales obligatorias;2023T4;144,85
Construcción;Coste por otras cotizaciones sociales obligatorias;2023T3;143,3
Construcción;Coste por otras cotizaciones sociales obligatorias;2023T2;143,29
Construcción;Coste por otras cotizaciones sociales obligatorias;2023T1;140,17
Construcción;Coste por otras cotizaciones sociales obligatorias;2022T4;127,47
Construcción;Coste por otras cotizaciones sociales obligatorias;2022T3;124,6
Construcción;Coste por otras cotizaciones sociales obligatorias;2022T2;122,76
Construcción;Coste por otras cotizaciones sociales obligatorias;2022T1;121,49
Construcción;Coste por otras cotizaciones sociales obligatorias;2021T4;120,9
Construcción;Coste por otras cotizaciones sociales obligatorias;2021T3;120,5
Construcción;Coste por otras cotizaciones sociales obligatorias;2021T2;120,38
Construcción;Coste por otras cotizaciones sociales obligatorias;2021T1;117,18
Construcción;Coste por otras cotizaciones sociales obligatorias;2020T4;117,54
Construcción;Coste por otras cotizaciones sociales obligatorias;2020T3;111,17
Construcción;Coste por otras cotizaciones sociales obligatorias;2020T2;103,82
Construcción;Coste por otras cotizaciones sociales obligatorias;2020T1;115,6
Construcción;Coste por otras cotizaciones sociales obligatorias;2019T4;114,85
Construcción;Coste por otras cotizaciones sociales obligatorias;2019T3;114,31
Construcción;Coste por otras cotizaciones sociales obligatorias;2019T2;112,72
Construcción;Coste por otras cotizaciones sociales obligatorias;2019T1;111,5
Construcción;Coste por otras cotizaciones sociales obligatorias;2018T4;110,66
Construcción;Coste por otras cotizaciones sociales obligatorias;2018T3;110,7
Construcción;Coste por otras cotizaciones sociales obligatorias;2018T2;110,39
Construcción;Coste por otras cotizaciones sociales obligatorias;2018T1;107,87
Construcción;Coste por otras cotizaciones sociales obligatorias;2017T4;107,05
Construcción;Coste por otras cotizaciones sociales obligatorias;2017T3;106,1
Construcción;Coste por otras cotizaciones sociales obligatorias;2017T2;106,26
Construcción;Coste por otras cotizaciones sociales obligatorias;2017T1;104,91
Construcción;Coste por otras cotizaciones sociales obligatorias;2016T4;104,48
Construcción;Coste por otras cotizaciones sociales obligatorias;2016T3;104,51
Construcción;Coste por otras cotizaciones sociales obligatorias;2016T2;104,56
Construcción;Coste por otras cotizaciones sociales obligatorias;2016T1;102,35
Construcción;Coste por otras cotizaciones sociales obligatorias;2015T4;102,85
Construcción;Coste por otras cotizaciones sociales obligatorias;2015T3;102,58
Construcción;Coste por otras cotizaciones sociales obligatorias;2015T2;102,16
Construcción;Coste por otras cotizaciones sociales obligatorias;2015T1;101,84
Construcción;Coste por otras cotizaciones sociales obligatorias;2014T4;101,24
Construcción;Coste por otras cotizaciones sociales obligatorias;2014T3;100,83
Construcción;Coste por otras cotizaciones sociales obligatorias;2014T2;101,28
Construcción;Coste por otras cotizaciones sociales obligatorias;2014T1;99,52
Construcción;Coste por otras cotizaciones sociales obligatorias;2013T4;97,26
Construcción;Coste por otras cotizaciones sociales obligatorias;2013T3;96,6
Construcción;Coste por otras cotizaciones sociales obligatorias;2013T2;97,01
Construcción;Coste por otras cotizaciones sociales obligatorias;2013T1;96,22
Construcción;Coste por otras cotizaciones sociales obligatorias;2012T4;96,09
Construcción;Coste por otras cotizaciones sociales obligatorias;2012T3;96
Construcción;Coste por otras cotizaciones sociales obligatorias;2012T2;95,26
Construcción;Coste por otras cotizaciones sociales obligatorias;2012T1;97,24
Construcción;Coste por otras cotizaciones sociales obligatorias;2011T4;94,17
Construcción;Coste por otras cotizaciones sociales obligatorias;2011T3;95,55
Construcción;Coste por otras cotizaciones sociales obligatorias;2011T2;95,44
Construcción;Coste por otras cotizaciones sociales obligatorias;2011T1;94,81
Construcción;Coste por otras cotizaciones sociales obligatorias;2010T4;93,52
Construcción;Coste por otras cotizaciones sociales obligatorias;2010T3;94,04
Construcción;Coste por otras cotizaciones sociales obligatorias;2010T2;94,15
Construcción;Coste por otras cotizaciones sociales obligatorias;2010T1;93,16
Construcción;Coste por otras cotizaciones sociales obligatorias;2009T4;91,84
Construcción;Coste por otras cotizaciones sociales obligatorias;2009T3;92,25
Construcción;Coste por otras cotizaciones sociales obligatorias;2009T2;92,41
Construcción;Coste por otras cotizaciones sociales obligatorias;2009T1;91,47
Construcción;Coste por otras cotizaciones sociales obligatorias;2008T4;93,53
Construcción;Coste por otras cotizaciones sociales obligatorias;2008T3;94,05
Construcción;Coste por otras cotizaciones sociales obligatorias;2008T2;93,9
Construcción;Coste por otras cotizaciones sociales obligatorias;2008T1;90,94
Construcción;Subvenciones y bonificaciones de la S.Social;2024T4;15,64
Construcción;Subvenciones y bonificaciones de la S.Social;2024T3;10,19
Construcción;Subvenciones y bonificaciones de la S.Social;2024T2;11,73
Construcción;Subvenciones y bonificaciones de la S.Social;2024T1;8,91
Construcción;Subvenciones y bonificaciones de la S.Social;2023T4;13,93
Construcción;Subvenciones y bonificaciones de la S.Social;2023T3;9,55
Construcción;Subvenciones y bonificaciones de la S.Social;2023T2;10,16
Construcción;Subvenciones y bonificaciones de la S.Social;2023T1;8,76
Construcción;Subvenciones y bonificaciones de la S.Social;2022T4;13,5
Construcción;Subvenciones y bonificaciones de la S.Social;2022T3;10,42
Construcción;Subvenciones y bonificaciones de la S.Social;2022T2;10,37
Construcción;Subvenciones y bonificaciones de la S.Social;2022T1;8,2
Construcción;Subvenciones y bonificaciones de la S.Social;2021T4;12,68
Construcción;Subvenciones y bonificaciones de la S.Social;2021T3;8,98
Construcción;Subvenciones y bonificaciones de la S.Social;2021T2;8,84
Construcción;Subvenciones y bonificaciones de la S.Social;2021T1;5,63
Construcción;Subvenciones y bonificaciones de la S.Social;2020T4;11,98
Construcción;Subvenciones y bonificaciones de la S.Social;2020T3;5,77
Construcción;Subvenciones y bonificaciones de la S.Social;2020T2;6,57
Construcción;Subvenciones y bonificaciones de la S.Social;2020T1;6,71
Construcción;Subvenciones y bonificaciones de la S.Social;2019T4;11,85
Construcción;Subvenciones y bonificaciones de la S.Social;2019T3;8,68
Construcción;Subvenciones y bonificaciones de la S.Social;2019T2;7,38
Construcción;Subvenciones y bonificaciones de la S.Social;2019T1;7,36
Construcción;Subvenciones y bonificaciones de la S.Social;2018T4;15,39
Construcción;Subvenciones y bonificaciones de la S.Social;2018T3;10,5
Construcción;Subvenciones y bonificaciones de la S.Social;2018T2;8,89
Construcción;Subvenciones y bonificaciones de la S.Social;2018T1;7,22
Construcción;Subvenciones y bonificaciones de la S.Social;2017T4;14,59
Construcción;Subvenciones y bonificaciones de la S.Social;2017T3;8,43
Construcción;Subvenciones y bonificaciones de la S.Social;2017T2;9,4
Construcción;Subvenciones y bonificaciones de la S.Social;2017T1;9,04
Construcción;Subvenciones y bonificaciones de la S.Social;2016T4;17,78
Construcción;Subvenciones y bonificaciones de la S.Social;2016T3;11,46
Construcción;Subvenciones y bonificaciones de la S.Social;2016T2;11,35
Construcción;Subvenciones y bonificaciones de la S.Social;2016T1;9,52
Construcción;Subvenciones y bonificaciones de la S.Social;2015T4;17,31
Construcción;Subvenciones y bonificaciones de la S.Social;2015T3;11,19
Construcción;Subvenciones y bonificaciones de la S.Social;2015T2;11,18
Construcción;Subvenciones y bonificaciones de la S.Social;2015T1;8,97
Construcción;Subvenciones y bonificaciones de la S.Social;2014T4;16,98
Construcción;Subvenciones y bonificaciones de la S.Social;2014T3;8,43
Construcción;Subvenciones y bonificaciones de la S.Social;2014T2;8,76
Construcción;Subvenciones y bonificaciones de la S.Social;2014T1;7,15
Construcción;Subvenciones y bonificaciones de la S.Social;2013T4;13,09
Construcción;Subvenciones y bonificaciones de la S.Social;2013T3;7,61
Construcción;Subvenciones y bonificaciones de la S.Social;2013T2;9,65
Construcción;Subvenciones y bonificaciones de la S.Social;2013T1;8,22
Construcción;Subvenciones y bonificaciones de la S.Social;2012T4;15,36
Construcción;Subvenciones y bonificaciones de la S.Social;2012T3;12,04
Construcción;Subvenciones y bonificaciones de la S.Social;2012T2;17,72
Construcción;Subvenciones y bonificaciones de la S.Social;2012T1;19,18
Construcción;Subvenciones y bonificaciones de la S.Social;2011T4;25,71
Construcción;Subvenciones y bonificaciones de la S.Social;2011T3;17,42
Construcción;Subvenciones y bonificaciones de la S.Social;2011T2;17,65
Construcción;Subvenciones y bonificaciones de la S.Social;2011T1;15,97
Construcción;Subvenciones y bonificaciones de la S.Social;2010T4;21,01
Construcción;Subvenciones y bonificaciones de la S.Social;2010T3;18,06
Construcción;Subvenciones y bonificaciones de la S.Social;2010T2;17,97
Construcción;Subvenciones y bonificaciones de la S.Social;2010T1;17,51
Construcción;Subvenciones y bonificaciones de la S.Social;2009T4;22,85
Construcción;Subvenciones y bonificaciones de la S.Social;2009T3;17,77
Construcción;Subvenciones y bonificaciones de la S.Social;2009T2;17,79
Construcción;Subvenciones y bonificaciones de la S.Social;2009T1;16,66
Construcción;Subvenciones y bonificaciones de la S.Social;2008T4;21,09
Construcción;Subvenciones y bonificaciones de la S.Social;2008T3;17,1
Construcción;Subvenciones y bonificaciones de la S.Social;2008T2;17,57
Construcción;Subvenciones y bonificaciones de la S.Social;2008T1;17,16
Construcción;Coste por despido;2024T4;13,68
Construcción;Coste por despido;2024T3;8,2
Construcción;Coste por despido;2024T2;9,02
Construcción;Coste por despido;2024T1;9,4
Construcción;Coste por despido;2023T4;9,34
Construcción;Coste por despido;2023T3;7,52
Construcción;Coste por despido;2023T2;7,56
Construcción;Coste por despido;2023T1;14,35
Construcción;Coste por despido;2022T4;8,83
Construcción;Coste por despido;2022T3;5,58
Construcción;Coste por despido;2022T2;8,53
Construcción;Coste por despido;2022T1;6,98
Construcción;Coste por despido;2021T4;11,89
Construcción;Coste por despido;2021T3;7,29
Construcción;Coste por despido;2021T2;10,93
Construcción;Coste por despido;2021T1;12,62
Construcción;Coste por despido;2020T4;6,51
Construcción;Coste por despido;2020T3;5,83
Construcción;Coste por despido;2020T2;4,32
Construcción;Coste por despido;2020T1;9,47
Construcción;Coste por despido;2019T4;5,68
Construcción;Coste por despido;2019T3;8,08
Construcción;Coste por despido;2019T2;6,52
Construcción;Coste por despido;2019T1;6,12
Construcción;Coste por despido;2018T4;10,46
Construcción;Coste por despido;2018T3;4,57
Construcción;Coste por despido;2018T2;7,94
Construcción;Coste por despido;2018T1;18,15
Construcción;Coste por despido;2017T4;16,62
Construcción;Coste por despido;2017T3;14,22
Construcción;Coste por despido;2017T2;10,88
Construcción;Coste por despido;2017T1;9,06
Construcción;Coste por despido;2016T4;23,72
Construcción;Coste por despido;2016T3;11,24
Construcción;Coste por despido;2016T2;19,88
Construcción;Coste por despido;2016T1;19,75
Construcción;Coste por despido;2015T4;18,15
Construcción;Coste por despido;2015T3;20,81
Construcción;Coste por despido;2015T2;36,43
Construcción;Coste por despido;2015T1;32,62
Construcción;Coste por despido;2014T4;32,74
Construcción;Coste por despido;2014T3;26,15
Construcción;Coste por despido;2014T2;22,62
Construcción;Coste por despido;2014T1;57,45
Construcción;Coste por despido;2013T4;59,53
Construcción;Coste por despido;2013T3;34,91
Construcción;Coste por despido;2013T2;63,56
Construcción;Coste por despido;2013T1;69,63
Construcción;Coste por despido;2012T4;69,16
Construcción;Coste por despido;2012T3;45,6
Construcción;Coste por despido;2012T2;64,32
Construcción;Coste por despido;2012T1;85,3
Construcción;Coste por despido;2011T4;74,55
Construcción;Coste por despido;2011T3;46,25
Construcción;Coste por despido;2011T2;40,18
Construcción;Coste por despido;2011T1;68,99
Construcción;Coste por despido;2010T4;35,36
Construcción;Coste por despido;2010T3;34,12
Construcción;Coste por despido;2010T2;30,52
Construcción;Coste por despido;2010T1;39,54
Construcción;Coste por despido;2009T4;50,47
Construcción;Coste por despido;2009T3;48,95
Construcción;Coste por despido;2009T2;48,8
Construcción;Coste por despido;2009T1;60,3
Construcción;Coste por despido;2008T4;57,91
Construcción;Coste por despido;2008T3;41,94
Construcción;Coste por despido;2008T2;23,29
Construcción;Coste por despido;2008T1;25,89
Servicios;Coste laboral total;2024T4;3.171,62
Servicios;Coste laboral total;2024T3;2.950,88
Servicios;Coste laboral total;2024T2;3.074,1
Servicios;Coste laboral total;2024T1;2.939,96
Servicios;Coste laboral total;2023T4;3.056,27
Servicios;Coste laboral total;2023T3;2.825,6
Servicios;Coste laboral total;2023T2;2.953,49
Servicios;Coste laboral total;2023T1;2.828,02
Servicios;Coste laboral total;2022T4;2.914,47
Servicios;Coste laboral total;2022T3;2.685,11
Servicios;Coste laboral total;2022T2;2.779,4
Servicios;Coste laboral total;2022T1;2.662,84
Servicios;Coste laboral total;2021T4;2.790,46
Servicios;Coste laboral total;2021T3;2.575,66
Servicios;Coste laboral total;2021T2;2.678,83
Servicios;Coste laboral total;2021T1;2.519,06
Servicios;Coste laboral total;2020T4;2.644,66
Servicios;Coste laboral total;2020T3;2.441,78
Servicios;Coste laboral total;2020T2;2.353,27
Servicios;Coste laboral total;2020T1;2.489,44
Servicios;Coste laboral total;2019T4;2.651,13
Servicios;Coste laboral total;2019T3;2.469,95
Servicios;Coste laboral total;2019T2;2.563,63
Servicios;Coste laboral total;2019T1;2.466,11
Servicios;Coste laboral total;2018T4;2.583,33
Servicios;Coste laboral total;2018T3;2.412,76
Servicios;Coste laboral total;2018T2;2.496,92
Servicios;Coste laboral total;2018T1;2.410,75
Servicios;Coste laboral total;2017T4;2.557,89
Servicios;Coste laboral total;2017T3;2.360,77
Servicios;Coste laboral total;2017T2;2.479,93
Servicios;Coste laboral total;2017T1;2.393,6
Servicios;Coste laboral total;2016T4;2.538,94
Servicios;Coste laboral total;2016T3;2.350,25
Servicios;Coste laboral total;2016T2;2.485,88
Servicios;Coste laboral total;2016T1;2.395,26
Servicios;Coste laboral total;2015T4;2.565,58
Servicios;Coste laboral total;2015T3;2.360,74
Servicios;Coste laboral total;2015T2;2.487,58
Servicios;Coste laboral total;2015T1;2.400,57
Servicios;Coste laboral total;2014T4;2.518,01
Servicios;Coste laboral total;2014T3;2.349,41
Servicios;Coste laboral total;2014T2;2.468,87
Servicios;Coste laboral total;2014T1;2.379,63
Servicios;Coste laboral total;2013T4;2.540,71
Servicios;Coste laboral total;2013T3;2.365,56
Servicios;Coste laboral total;2013T2;2.475,84
Servicios;Coste laboral total;2013T1;2.391,26
Servicios;Coste laboral total;2012T4;2.477,32
Servicios;Coste laboral total;2012T3;2.370,98
Servicios;Coste laboral total;2012T2;2.496,81
Servicios;Coste laboral total;2012T1;2.439,34
Servicios;Coste laboral total;2011T4;2.585,97
Servicios;Coste laboral total;2011T3;2.381,58
Servicios;Coste laboral total;2011T2;2.523,16
Servicios;Coste laboral total;2011T1;2.419,7
Servicios;Coste laboral total;2010T4;2.547,25
Servicios;Coste laboral total;2010T3;2.349,41
Servicios;Coste laboral total;2010T2;2.509,32
Servicios;Coste laboral total;2010T1;2.405,52
Servicios;Coste laboral total;2009T4;2.567,13
Servicios;Coste laboral total;2009T3;2.364,32
Servicios;Coste laboral total;2009T2;2.481,01
Servicios;Coste laboral total;2009T1;2.382,33
Servicios;Coste laboral total;2008T4;2.503,36
Servicios;Coste laboral total;2008T3;2.284,76
Servicios;Coste laboral total;2008T2;2.384,09
Servicios;Coste laboral total;2008T1;2.289,02
Servicios;Coste salarial total;2024T4;2.389,51
Servicios;Coste salarial total;2024T3;2.166,88
Servicios;Coste salarial total;2024T2;2.300,04
Servicios;Coste salarial total;2024T1;2.169,75
Servicios;Coste salarial total;2023T4;2.300,34
Servicios;Coste salarial total;2023T3;2.080,71
Servicios;Coste salarial total;2023T2;2.210,24
Servicios;Coste salarial total;2023T1;2.088,35
Servicios;Coste salarial total;2022T4;2.216,83
Servicios;Coste salarial total;2022T3;1.991,23
Servicios;Coste salarial total;2022T2;2.092,1
Servicios;Coste salarial total;2022T1;1.969,74
Servicios;Coste salarial total;2021T4;2.114,14
Servicios;Coste salarial total;2021T3;1.911,46
Servicios;Coste salarial total;2021T2;2.011,38
Servicios;Coste salarial total;2021T1;1.857,07
Servicios;Coste salarial total;2020T4;1.989,56
Servicios;Coste salarial total;2020T3;1.808,21
Servicios;Coste salarial total;2020T2;1.746,75
Servicios;Coste salarial total;2020T1;1.842,39
Servicios;Coste salarial total;2019T4;2.005,15
Servicios;Coste salarial total;2019T3;1.824,26
Servicios;Coste salarial total;2019T2;1.924,71
Servicios;Coste salarial total;2019T1;1.825,12
Servicios;Coste salarial total;2018T4;1.965,03
Servicios;Coste salarial total;2018T3;1.786,95
Servicios;Coste salarial total;2018T2;1.880,83
Servicios;Coste salarial total;2018T1;1.791,02
Servicios;Coste salarial total;2017T4;1.943,34
Servicios;Coste salarial total;2017T3;1.747,9
Servicios;Coste salarial total;2017T2;1.872,63
Servicios;Coste salarial total;2017T1;1.773,14
Servicios;Coste salarial total;2016T4;1.934,69
Servicios;Coste salarial total;2016T3;1.741,9
Servicios;Coste salarial total;2016T2;1.873,21
Servicios;Coste salarial total;2016T1;1.778,41
Servicios;Coste salarial total;2015T4;1.953,13
Servicios;Coste salarial total;2015T3;1.745,6
Servicios;Coste salarial total;2015T2;1.871,37
Servicios;Coste salarial total;2015T1;1.778,86
Servicios;Coste salarial total;2014T4;1.909,9
Servicios;Coste salarial total;2014T3;1.734,07
Servicios;Coste salarial total;2014T2;1.854,13
Servicios;Coste salarial total;2014T1;1.749,09
Servicios;Coste salarial total;2013T4;1.918,96
Servicios;Coste salarial total;2013T3;1.741,71
