Secciones de la CNAE-09;Componentes del coste;Periodo;Total
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2016T4;19,7
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2016T3;16,94
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2016T2;18,45
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2016T1;15,89
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2015T4;19,83
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2015T3;16,58
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2015T2;18,56
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2015T1;14,96
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2014T4;18,69
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2014T3;16,54
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2014T2;18,09
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2014T1;14,58
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2013T4;18,77
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2013T3;16,46
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2013T2;17,49
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2013T1;14,9
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2012T4;15,97
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2012T3;17,12
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2012T2;18,7
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2012T1;14,76
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2011T4;19,38
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2011T3;17,09
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2011T2;18,31
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2011T1;14,45
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2010T4;19,25
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2010T3;16,38
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2010T2;18,93
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2010T1;15,02
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2009T4;19,28
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2009T3;16,57
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2009T2;18,56
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2009T1;14,85
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2008T4;18,14
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2008T3;16,54
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2008T2;17,02
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial total por hora;2008T1;14,86
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2024T4;18,98
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2024T3;19,9
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2024T2;17,6
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2024T1;18,06
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2023T4;18,54
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2023T3;19,23
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2023T2;17,65
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2023T1;17,03
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2022T4;17,75
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2022T3;18,57
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2022T2;16,76
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2022T1;16,35
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2021T4;16,97
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2021T3;18,2
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2021T2;16,21
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2021T1;16,04
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2020T4;16,46
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2020T3;18,28
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2020T2;16,16
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2020T1;15,52
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2019T4;15,8
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2019T3;17,17
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2019T2;15,03
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2019T1;14,51
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2018T4;15,42
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2018T3;16,63
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2018T2;14,01
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2018T1;14,33
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2017T4;15,1
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2017T3;16,3
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2017T2;14,45
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2017T1;13,99
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2016T4;15,21
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2016T3;16,11
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2016T2;13,9
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2016T1;14,68
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2015T4;15,02
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2015T3;15,92
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2015T2;14,55
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2015T1;14,21
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2014T4;14,74
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2014T3;16
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2014T2;14,54
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2014T1;14,15
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2013T4;14,86
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2013T3;15,95
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2013T2;13,87
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2013T1;14,35
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2012T4;15,16
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2012T3;16,63
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2012T2;14,8
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2012T1;14,27
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2011T4;15,15
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2011T3;16,45
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2011T2;14,47
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2011T1;13,95
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2010T4;15,08
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2010T3;15,76
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2010T2;14,71
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2010T1;14,5
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2009T4;14,9
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2009T3;15,9
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2009T2;14,65
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2009T1;14,27
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2008T4;14,37
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2008T3;15,92
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2008T2;13,68
O Administración Pública y defensa, Seguridad Social obligatoria;Coste salarial ordinario por hora;2008T1;14,11
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2024T4;7,67
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2024T3;8,09
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2024T2;7,23
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2024T1;7,44
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2023T4;7,55
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2023T3;7,76
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2023T2;7,11
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2023T1;6,84
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2022T4;6,86
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2022T3;6,96
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2022T2;6,37
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2022T1;6,39
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2021T4;6,47
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2021T3;6,87
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2021T2;6,17
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2021T1;6,12
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2020T4;6,31
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2020T3;6,93
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2020T2;6,26
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2020T1;5,88
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2019T4;6,14
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2019T3;6,5
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2019T2;5,84
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2019T1;5,66
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2018T4;5,84
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2018T3;6,32
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2018T2;5,33
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2018T1;5,54
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2017T4;5,78
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2017T3;6,08
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2017T2;5,43
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2017T1;5,27
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2016T4;5,7
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2016T3;5,95
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2016T2;5,16
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2016T1;5,54
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2015T4;5,77
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2015T3;6,04
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2015T2;5,55
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2015T1;5,37
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2014T4;5,5
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2014T3;5,94
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2014T2;5,39
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2014T1;5,29
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2013T4;5,56
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2013T3;5,81
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2013T2;5,16
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2013T1;5,33
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2012T4;5,44
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2012T3;6
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2012T2;5,54
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2012T1;5,31
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2011T4;5,68
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2011T3;6,07
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2011T2;5,47
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2011T1;5,26
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2010T4;5,63
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2010T3;5,79
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2010T2;5,48
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2010T1;5,3
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2009T4;5,6
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2009T3;5,79
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2009T2;5,46
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2009T1;5,29
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2008T4;5,23
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2008T3;5,68
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2008T2;5,04
O Administración Pública y defensa, Seguridad Social obligatoria;Otros costes por hora;2008T1;5,14
P Educación;Coste laboral total por hora;2024T4;27,84
P Educación;Coste laboral total por hora;2024T3;30,44
P Educación;Coste laboral total por hora;2024T2;26,46
P Educación;Coste laboral total por hora;2024T1;24,5
P Educación;Coste laboral total por hora;2023T4;27,31
P Educación;Coste laboral total por hora;2023T3;28,81
P Educación;Coste laboral total por hora;2023T2;26,81
P Educación;Coste laboral total por hora;2023T1;23,32
P Educación;Coste laboral total por hora;2022T4;26,16
P Educación;Coste laboral total por hora;2022T3;27,88
P Educación;Coste laboral total por hora;2022T2;25,31
P Educación;Coste laboral total por hora;2022T1;22,86
P Educación;Coste laboral total por hora;2021T4;24,73
P Educación;Coste laboral total por hora;2021T3;26,85
P Educación;Coste laboral total por hora;2021T2;24,48
P Educación;Coste laboral total por hora;2021T1;22,01
P Educación;Coste laboral total por hora;2020T4;25,43
P Educación;Coste laboral total por hora;2020T3;27,96
P Educación;Coste laboral total por hora;2020T2;25,58
P Educación;Coste laboral total por hora;2020T1;21,9
P Educación;Coste laboral total por hora;2019T4;23,71
P Educación;Coste laboral total por hora;2019T3;26,98
P Educación;Coste laboral total por hora;2019T2;23,53
P Educación;Coste laboral total por hora;2019T1;20,91
P Educación;Coste laboral total por hora;2018T4;22,97
P Educación;Coste laboral total por hora;2018T3;26,28
P Educación;Coste laboral total por hora;2018T2;21,8
P Educación;Coste laboral total por hora;2018T1;20,65
P Educación;Coste laboral total por hora;2017T4;23,12
P Educación;Coste laboral total por hora;2017T3;26,56
P Educación;Coste laboral total por hora;2017T2;23,55
P Educación;Coste laboral total por hora;2017T1;20,01
P Educación;Coste laboral total por hora;2016T4;23,23
P Educación;Coste laboral total por hora;2016T3;27,7
P Educación;Coste laboral total por hora;2016T2;21,86
P Educación;Coste laboral total por hora;2016T1;21,72
P Educación;Coste laboral total por hora;2015T4;23,33
P Educación;Coste laboral total por hora;2015T3;26,63
P Educación;Coste laboral total por hora;2015T2;23,45
P Educación;Coste laboral total por hora;2015T1;20,77
P Educación;Coste laboral total por hora;2014T4;23,09
P Educación;Coste laboral total por hora;2014T3;26,4
P Educación;Coste laboral total por hora;2014T2;23,25
P Educación;Coste laboral total por hora;2014T1;19,98
P Educación;Coste laboral total por hora;2013T4;22,95
P Educación;Coste laboral total por hora;2013T3;27,26
P Educación;Coste laboral total por hora;2013T2;22,08
P Educación;Coste laboral total por hora;2013T1;20,44
P Educación;Coste laboral total por hora;2012T4;21,78
P Educación;Coste laboral total por hora;2012T3;26,91
P Educación;Coste laboral total por hora;2012T2;23,14
P Educación;Coste laboral total por hora;2012T1;20,01
P Educación;Coste laboral total por hora;2011T4;23,01
P Educación;Coste laboral total por hora;2011T3;27,53
P Educación;Coste laboral total por hora;2011T2;22,78
P Educación;Coste laboral total por hora;2011T1;19,73
P Educación;Coste laboral total por hora;2010T4;22,74
P Educación;Coste laboral total por hora;2010T3;26,48
P Educación;Coste laboral total por hora;2010T2;23,28
P Educación;Coste laboral total por hora;2010T1;20,58
P Educación;Coste laboral total por hora;2009T4;23,64
P Educación;Coste laboral total por hora;2009T3;29,45
P Educación;Coste laboral total por hora;2009T2;23,41
P Educación;Coste laboral total por hora;2009T1;20,13
P Educación;Coste laboral total por hora;2008T4;22,6
P Educación;Coste laboral total por hora;2008T3;26,33
P Educación;Coste laboral total por hora;2008T2;20,64
P Educación;Coste laboral total por hora;2008T1;20,19
P Educación;Coste salarial total por hora;2024T4;21,17
P Educación;Coste salarial total por hora;2024T3;22,58
P Educación;Coste salarial total por hora;2024T2;19,96
P Educación;Coste salarial total por hora;2024T1;17,9
P Educación;Coste salarial total por hora;2023T4;20,65
P Educación;Coste salarial total por hora;2023T3;21,36
P Educación;Coste salarial total por hora;2023T2;20,18
P Educación;Coste salarial total por hora;2023T1;17,06
P Educación;Coste salarial total por hora;2022T4;19,88
P Educación;Coste salarial total por hora;2022T3;20,81
P Educación;Coste salarial total por hora;2022T2;19,17
P Educación;Coste salarial total por hora;2022T1;16,73
P Educación;Coste salarial total por hora;2021T4;18,82
P Educación;Coste salarial total por hora;2021T3;19,94
P Educación;Coste salarial total por hora;2021T2;18,49
P Educación;Coste salarial total por hora;2021T1;16,12
P Educación;Coste salarial total por hora;2020T4;19,22
P Educación;Coste salarial total por hora;2020T3;20,81
P Educación;Coste salarial total por hora;2020T2;19,37
P Educación;Coste salarial total por hora;2020T1;16,05
P Educación;Coste salarial total por hora;2019T4;17,99
P Educación;Coste salarial total por hora;2019T3;20
P Educación;Coste salarial total por hora;2019T2;17,79
P Educación;Coste salarial total por hora;2019T1;15,35
P Educación;Coste salarial total por hora;2018T4;17,65
P Educación;Coste salarial total por hora;2018T3;19,54
P Educación;Coste salarial total por hora;2018T2;16,63
P Educación;Coste salarial total por hora;2018T1;15,22
P Educación;Coste salarial total por hora;2017T4;17,62
P Educación;Coste salarial total por hora;2017T3;19,74
P Educación;Coste salarial total por hora;2017T2;18,06
P Educación;Coste salarial total por hora;2017T1;14,72
P Educación;Coste salarial total por hora;2016T4;17,76
P Educación;Coste salarial total por hora;2016T3;20,44
P Educación;Coste salarial total por hora;2016T2;16,69
P Educación;Coste salarial total por hora;2016T1;15,96
P Educación;Coste salarial total por hora;2015T4;17,86
P Educación;Coste salarial total por hora;2015T3;19,65
P Educación;Coste salarial total por hora;2015T2;17,91
P Educación;Coste salarial total por hora;2015T1;15,36
P Educación;Coste salarial total por hora;2014T4;17,59
P Educación;Coste salarial total por hora;2014T3;19,54
P Educación;Coste salarial total por hora;2014T2;17,78
P Educación;Coste salarial total por hora;2014T1;14,73
P Educación;Coste salarial total por hora;2013T4;17,6
P Educación;Coste salarial total por hora;2013T3;20,23
P Educación;Coste salarial total por hora;2013T2;16,96
P Educación;Coste salarial total por hora;2013T1;15,06
P Educación;Coste salarial total por hora;2012T4;16,57
P Educación;Coste salarial total por hora;2012T3;19,92
P Educación;Coste salarial total por hora;2012T2;17,77
P Educación;Coste salarial total por hora;2012T1;14,77
P Educación;Coste salarial total por hora;2011T4;17,62
P Educación;Coste salarial total por hora;2011T3;20,43
P Educación;Coste salarial total por hora;2011T2;17,31
P Educación;Coste salarial total por hora;2011T1;14,53
P Educación;Coste salarial total por hora;2010T4;17,44
P Educación;Coste salarial total por hora;2010T3;19,64
P Educación;Coste salarial total por hora;2010T2;17,7
P Educación;Coste salarial total por hora;2010T1;15,2
P Educación;Coste salarial total por hora;2009T4;18,09
P Educación;Coste salarial total por hora;2009T3;21,7
P Educación;Coste salarial total por hora;2009T2;17,78
P Educación;Coste salarial total por hora;2009T1;14,73
P Educación;Coste salarial total por hora;2008T4;17,35
P Educación;Coste salarial total por hora;2008T3;19,56
P Educación;Coste salarial total por hora;2008T2;15,54
P Educación;Coste salarial total por hora;2008T1;14,8
P Educación;Coste salarial ordinario por hora;2024T4;17,95
P Educación;Coste salarial ordinario por hora;2024T3;21,02
P Educación;Coste salarial ordinario por hora;2024T2;16,77
P Educación;Coste salarial ordinario por hora;2024T1;17,18
P Educación;Coste salarial ordinario por hora;2023T4;17,66
P Educación;Coste salarial ordinario por hora;2023T3;20,2
P Educación;Coste salarial ordinario por hora;2023T2;17,17
P Educación;Coste salarial ordinario por hora;2023T1;16,44
P Educación;Coste salarial ordinario por hora;2022T4;16,88
P Educación;Coste salarial ordinario por hora;2022T3;19,6
P Educación;Coste salarial ordinario por hora;2022T2;16,12
P Educación;Coste salarial ordinario por hora;2022T1;16,04
P Educación;Coste salarial ordinario por hora;2021T4;15,94
P Educación;Coste salarial ordinario por hora;2021T3;18,8
P Educación;Coste salarial ordinario por hora;2021T2;15,51
P Educación;Coste salarial ordinario por hora;2021T1;15,4
P Educación;Coste salarial ordinario por hora;2020T4;16,11
P Educación;Coste salarial ordinario por hora;2020T3;19,59
P Educación;Coste salarial ordinario por hora;2020T2;16,35
P Educación;Coste salarial ordinario por hora;2020T1;15,32
P Educación;Coste salarial ordinario por hora;2019T4;15,3
P Educación;Coste salarial ordinario por hora;2019T3;18,92
P Educación;Coste salarial ordinario por hora;2019T2;15
P Educación;Coste salarial ordinario por hora;2019T1;14,73
P Educación;Coste salarial ordinario por hora;2018T4;14,82
P Educación;Coste salarial ordinario por hora;2018T3;18,29
P Educación;Coste salarial ordinario por hora;2018T2;13,88
P Educación;Coste salarial ordinario por hora;2018T1;14,63
P Educación;Coste salarial ordinario por hora;2017T4;14,75
P Educación;Coste salarial ordinario por hora;2017T3;18,51
P Educación;Coste salarial ordinario por hora;2017T2;14,55
P Educación;Coste salarial ordinario por hora;2017T1;14,06
P Educación;Coste salarial ordinario por hora;2016T4;14,78
P Educación;Coste salarial ordinario por hora;2016T3;19,4
P Educación;Coste salarial ordinario por hora;2016T2;13,74
P Educación;Coste salarial ordinario por hora;2016T1;14,99
P Educación;Coste salarial ordinario por hora;2015T4;14,91
P Educación;Coste salarial ordinario por hora;2015T3;18,83
P Educación;Coste salarial ordinario por hora;2015T2;14,88
P Educación;Coste salarial ordinario por hora;2015T1;14,51
P Educación;Coste salarial ordinario por hora;2014T4;14,75
P Educación;Coste salarial ordinario por hora;2014T3;18,77
P Educación;Coste salarial ordinario por hora;2014T2;14,84
P Educación;Coste salarial ordinario por hora;2014T1;14,35
P Educación;Coste salarial ordinario por hora;2013T4;14,72
P Educación;Coste salarial ordinario por hora;2013T3;19,36
P Educación;Coste salarial ordinario por hora;2013T2;13,87
P Educación;Coste salarial ordinario por hora;2013T1;14,58
P Educación;Coste salarial ordinario por hora;2012T4;14,34
P Educación;Coste salarial ordinario por hora;2012T3;18,88
P Educación;Coste salarial ordinario por hora;2012T2;14,62
P Educación;Coste salarial ordinario por hora;2012T1;14,23
P Educación;Coste salarial ordinario por hora;2011T4;14,63
P Educación;Coste salarial ordinario por hora;2011T3;19,22
P Educación;Coste salarial ordinario por hora;2011T2;14,49
P Educación;Coste salarial ordinario por hora;2011T1;13,86
P Educación;Coste salarial ordinario por hora;2010T4;14,29
P Educación;Coste salarial ordinario por hora;2010T3;18,34
P Educación;Coste salarial ordinario por hora;2010T2;14,63
P Educación;Coste salarial ordinario por hora;2010T1;14,61
P Educación;Coste salarial ordinario por hora;2009T4;14,9
P Educación;Coste salarial ordinario por hora;2009T3;20,42
P Educación;Coste salarial ordinario por hora;2009T2;14,95
P Educación;Coste salarial ordinario por hora;2009T1;14,31
P Educación;Coste salarial ordinario por hora;2008T4;14,49
P Educación;Coste salarial ordinario por hora;2008T3;18,63
P Educación;Coste salarial ordinario por hora;2008T2;13,2
P Educación;Coste salarial ordinario por hora;2008T1;14,3
P Educación;Otros costes por hora;2024T4;6,67
P Educación;Otros costes por hora;2024T3;7,86
P Educación;Otros costes por hora;2024T2;6,5
P Educación;Otros costes por hora;2024T1;6,6
P Educación;Otros costes por hora;2023T4;6,66
P Educación;Otros costes por hora;2023T3;7,45
P Educación;Otros costes por hora;2023T2;6,63
P Educación;Otros costes por hora;2023T1;6,26
P Educación;Otros costes por hora;2022T4;6,28
P Educación;Otros costes por hora;2022T3;7,07
P Educación;Otros costes por hora;2022T2;6,14
P Educación;Otros costes por hora;2022T1;6,13
P Educación;Otros costes por hora;2021T4;5,91
P Educación;Otros costes por hora;2021T3;6,91
P Educación;Otros costes por hora;2021T2;5,99
P Educación;Otros costes por hora;2021T1;5,89
P Educación;Otros costes por hora;2020T4;6,21
P Educación;Otros costes por hora;2020T3;7,15
P Educación;Otros costes por hora;2020T2;6,21
P Educación;Otros costes por hora;2020T1;5,85
P Educación;Otros costes por hora;2019T4;5,72
P Educación;Otros costes por hora;2019T3;6,98
P Educación;Otros costes por hora;2019T2;5,74
P Educación;Otros costes por hora;2019T1;5,56
P Educación;Otros costes por hora;2018T4;5,32
P Educación;Otros costes por hora;2018T3;6,74
P Educación;Otros costes por hora;2018T2;5,17
P Educación;Otros costes por hora;2018T1;5,43
P Educación;Otros costes por hora;2017T4;5,5
P Educación;Otros costes por hora;2017T3;6,82
P Educación;Otros costes por hora;2017T2;5,49
P Educación;Otros costes por hora;2017T1;5,29
P Educación;Otros costes por hora;2016T4;5,47
P Educación;Otros costes por hora;2016T3;7,26
P Educación;Otros costes por hora;2016T2;5,17
P Educación;Otros costes por hora;2016T1;5,76
P Educación;Otros costes por hora;2015T4;5,47
