Secciones de la CNAE-09;Componentes del coste;Periodo;Total
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2019T2;99,77
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2019T1;97,2
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2018T4;94,95
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2018T3;101,17
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2018T2;92,84
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2018T1;89,97
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2017T4;94,97
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2017T3;102,94
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2017T2;95,29
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2017T1;93,07
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2016T4;95,71
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2016T3;103,08
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2016T2;93,73
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2016T1;93,07
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2015T4;89,75
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2015T3;95,79
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2015T2;89,79
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2015T1;89,44
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2014T4;93,9
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2014T3;99,61
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2014T2;95,15
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2014T1;92,64
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2013T4;92,71
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2013T3;99,09
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2013T2;91,88
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2013T1;93,84
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2012T4;91,75
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2012T3;98,89
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2012T2;92,79
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2012T1;93,02
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2011T4;95,56
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2011T3;100,24
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2011T2;96,39
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2011T1;94,46
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2010T4;93,64
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2010T3;98,89
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2010T2;93,62
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2010T1;93,62
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2009T4;94,71
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2009T3;99,63
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2009T2;94,82
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2009T1;93,81
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2008T4;92,83
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2008T3;98,55
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2008T2;94,9
R Actividades artísticas, recreativas y de entretenimiento;Coste por desempleo,  Fogasa y F. Profesional;2008T1;94,75
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2024T4;50,99
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2024T3;53,7
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2024T2;51,02
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2024T1;48,98
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2023T4;47,56
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2023T3;49,97
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2023T2;47,48
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2023T1;44,67
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2022T4;36,13
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2022T3;38,49
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2022T2;35,56
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2022T1;34,08
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2021T4;34,79
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2021T3;33,24
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2021T2;31,04
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2021T1;28,53
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2020T4;31,07
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2020T3;30,78
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2020T2;22,68
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2020T1;32,81
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2019T4;33,08
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2019T3;35,52
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2019T2;33,22
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2019T1;31,88
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2018T4;29,83
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2018T3;31,8
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2018T2;29,43
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2018T1;28,28
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2017T4;29,75
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2017T3;32,53
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2017T2;30,31
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2017T1;29,42
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2016T4;29,11
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2016T3;31,66
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2016T2;28,94
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2016T1;28,25
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2015T4;28,56
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2015T3;30,4
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2015T2;28,54
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2015T1;28,29
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2014T4;30,62
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2014T3;32,18
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2014T2;30,87
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2014T1;29,84
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2013T4;30,05
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2013T3;31,24
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2013T2;29,38
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2013T1;29,67
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2012T4;28,87
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2012T3;31,41
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2012T2;29,65
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2012T1;29,61
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2011T4;30,5
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2011T3;32,32
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2011T2;31,34
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2011T1;30,54
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2010T4;29,64
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2010T3;31,33
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2010T2;29,78
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2010T1;29,1
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2009T4;29,72
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2009T3;31,68
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2009T2;29,82
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2009T1;29,13
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2008T4;29,24
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2008T3;31,17
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2008T2;29,1
R Actividades artísticas, recreativas y de entretenimiento;Coste por otras cotizaciones obligatorias;2008T1;29,15
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2024T4;70,17
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2024T3;68,3
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2024T2;63,27
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2024T1;63,56
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2023T4;52,41
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2023T3;48,64
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2023T2;44,74
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2023T1;45,03
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2022T4;56,34
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2022T3;52,98
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2022T2;50,05
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2022T1;45,65
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2021T4;54,01
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2021T3;54,15
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2021T2;50,12
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2021T1;44,78
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2020T4;50,77
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2020T3;46,85
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2020T2;40,58
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2020T1;44,57
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2019T4;48,75
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2019T3;48,88
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2019T2;44,95
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2019T1;42,42
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2018T4;50,03
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2018T3;48,76
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2018T2;45,4
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2018T1;42,82
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2017T4;54,88
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2017T3;51,87
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2017T2;46,98
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2017T1;45,66
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2016T4;71,71
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2016T3;69,76
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2016T2;64,01
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2016T1;64,14
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2015T4;18,87
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2015T3;15,07
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2015T2;16,22
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2015T1;14,87
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2014T4;14,81
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2014T3;14,14
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2014T2;13,75
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2014T1;11,85
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2013T4;17,48
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2013T3;13,91
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2013T2;12,91
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2013T1;12,58
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2012T4;16,58
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2012T3;17,63
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2012T2;21,87
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2012T1;20,48
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2011T4;25,92
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2011T3;21,77
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2011T2;20,12
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2011T1;19,52
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2010T4;22,51
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2010T3;18,08
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2010T2;17,55
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2010T1;16,76
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2009T4;20,6
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2009T3;18,92
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2009T2;18,37
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2009T1;17,72
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2008T4;15,95
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2008T3;13,95
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2008T2;13,8
R Actividades artísticas, recreativas y de entretenimiento;Subvenciones y bonificaciones de la S.Social;2008T1;14,83
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2024T4;23,49
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2024T3;6,97
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2024T2;16,33
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2024T1;10,12
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2023T4;17,39
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2023T3;7,66
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2023T2;9,23
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2023T1;16,11
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2022T4;14,76
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2022T3;8,04
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2022T2;6,13
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2022T1;6,47
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2021T4;20,53
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2021T3;15,28
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2021T2;5,42
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2021T1;15,42
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2020T4;27,35
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2020T3;3,07
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2020T2;0,82
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2020T1;21,2
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2019T4;7,82
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2019T3;8,38
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2019T2;5,14
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2019T1;14,06
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2018T4;52,74
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2018T3;22,09
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2018T2;9,21
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2018T1;3,78
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2017T4;13,18
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2017T3;16,14
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2017T2;5,39
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2017T1;10,28
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2016T4;7,92
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2016T3;8,36
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2016T2;3,88
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2016T1;15,97
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2015T4;4,91
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2015T3;10,28
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2015T2;38,23
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2015T1;15,13
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2014T4;9,29
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2014T3;22,47
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2014T2;11,34
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2014T1;21,54
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2013T4;23,3
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2013T3;22,27
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2013T2;10,57
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2013T1;23,76
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2012T4;23,87
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2012T3;37,11
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2012T2;24,12
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2012T1;38,24
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2011T4;25,72
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2011T3;38,34
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2011T2;19,52
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2011T1;44,17
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2010T4;12,44
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2010T3;15,97
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2010T2;16,52
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2010T1;22,26
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2009T4;17,69
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2009T3;27,48
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2009T2;39,58
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2009T1;19,77
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2008T4;41,84
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2008T3;15,35
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2008T2;41,06
R Actividades artísticas, recreativas y de entretenimiento;Coste por despido;2008T1;20,09
S Otros servicios;Coste laboral total;2024T4;2.339,8
S Otros servicios;Coste laboral total;2024T3;2.208,2
S Otros servicios;Coste laboral total;2024T2;2.198,53
S Otros servicios;Coste laboral total;2024T1;2.140,11
S Otros servicios;Coste laboral total;2023T4;2.200,85
S Otros servicios;Coste laboral total;2023T3;2.104,83
S Otros servicios;Coste laboral total;2023T2;2.108,14
S Otros servicios;Coste laboral total;2023T1;2.033,45
S Otros servicios;Coste laboral total;2022T4;2.131,27
S Otros servicios;Coste laboral total;2022T3;2.002,95
S Otros servicios;Coste laboral total;2022T2;2.020,78
S Otros servicios;Coste laboral total;2022T1;1.916,19
S Otros servicios;Coste laboral total;2021T4;1.985,39
S Otros servicios;Coste laboral total;2021T3;1.828,54
S Otros servicios;Coste laboral total;2021T2;1.860,18
S Otros servicios;Coste laboral total;2021T1;1.756,64
S Otros servicios;Coste laboral total;2020T4;1.901,02
S Otros servicios;Coste laboral total;2020T3;1.808,2
S Otros servicios;Coste laboral total;2020T2;1.519,25
S Otros servicios;Coste laboral total;2020T1;1.740,81
S Otros servicios;Coste laboral total;2019T4;1.887,92
S Otros servicios;Coste laboral total;2019T3;1.800,38
S Otros servicios;Coste laboral total;2019T2;1.767,07
S Otros servicios;Coste laboral total;2019T1;1.730,01
S Otros servicios;Coste laboral total;2018T4;1.802,08
S Otros servicios;Coste laboral total;2018T3;1.751,69
S Otros servicios;Coste laboral total;2018T2;1.733,63
S Otros servicios;Coste laboral total;2018T1;1.704,93
S Otros servicios;Coste laboral total;2017T4;1.764,02
S Otros servicios;Coste laboral total;2017T3;1.681,58
S Otros servicios;Coste laboral total;2017T2;1.682,04
S Otros servicios;Coste laboral total;2017T1;1.648,13
S Otros servicios;Coste laboral total;2016T4;1.762,98
S Otros servicios;Coste laboral total;2016T3;1.697,11
S Otros servicios;Coste laboral total;2016T2;1.716,08
S Otros servicios;Coste laboral total;2016T1;1.672,16
S Otros servicios;Coste laboral total;2015T4;1.801,4
S Otros servicios;Coste laboral total;2015T3;1.744,76
S Otros servicios;Coste laboral total;2015T2;1.780,91
S Otros servicios;Coste laboral total;2015T1;1.690,1
S Otros servicios;Coste laboral total;2014T4;1.896,19
S Otros servicios;Coste laboral total;2014T3;1.793,3
S Otros servicios;Coste laboral total;2014T2;1.848,36
S Otros servicios;Coste laboral total;2014T1;1.750,81
S Otros servicios;Coste laboral total;2013T4;1.883,13
S Otros servicios;Coste laboral total;2013T3;1.807,94
S Otros servicios;Coste laboral total;2013T2;1.882,12
S Otros servicios;Coste laboral total;2013T1;1.778,14
S Otros servicios;Coste laboral total;2012T4;1.896,01
S Otros servicios;Coste laboral total;2012T3;1.801,25
S Otros servicios;Coste laboral total;2012T2;1.856,16
S Otros servicios;Coste laboral total;2012T1;1.790,62
S Otros servicios;Coste laboral total;2011T4;1.923,32
S Otros servicios;Coste laboral total;2011T3;1.776,42
S Otros servicios;Coste laboral total;2011T2;1.851,79
S Otros servicios;Coste laboral total;2011T1;1.743,29
S Otros servicios;Coste laboral total;2010T4;1.905,93
S Otros servicios;Coste laboral total;2010T3;1.766,53
S Otros servicios;Coste laboral total;2010T2;1.815,74
S Otros servicios;Coste laboral total;2010T1;1.714,59
S Otros servicios;Coste laboral total;2009T4;1.842,22
S Otros servicios;Coste laboral total;2009T3;1.735,12
S Otros servicios;Coste laboral total;2009T2;1.752,85
S Otros servicios;Coste laboral total;2009T1;1.649,63
S Otros servicios;Coste laboral total;2008T4;1.812,54
S Otros servicios;Coste laboral total;2008T3;1.673,95
S Otros servicios;Coste laboral total;2008T2;1.734,02
S Otros servicios;Coste laboral total;2008T1;1.612,77
